Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
858000 	52.809885	0.000000	18.525158	-262.505431	0.000000	-0.000000	-1.396212	-18.621848	-55.670453	-19.628114	0.000000	-153.461790	0.000000	0.000000	0.000000	0.000000	-439.948805
860000 	64.692839	0.000000	20.012471	-265.049371	0.000000	-0.000003	-1.631009	-18.607285	-53.541996	-20.587799	0.000000	-160.764837	0.000000	0.000000	0.000000	0.000000	-435.476991
862000 	50.663940	0.000000	18.204286	-263.166094	0.000000	-0.000001	-1.446653	-17.854635	-53.020388	-21.957896	0.000000	-185.071819	0.000000	0.000000	0.000000	0.000000	-473.649258
864000 	59.576232	0.000000	18.596576	-264.314816	0.000000	-0.000000	-1.212997	-16.961201	-53.822027	-19.932264	0.000000	-163.996258	0.000000	0.000000	0.000000	0.000000	-442.066754
866000 	48.996461	0.000000	17.025756	-264.969047	0.000000	-0.000000	-1.863141	-17.865723	-53.889944	-22.920601	0.000000	-155.492476	0.000000	0.000000	0.000000	0.000000	-450.978715
868000 	60.974226	0.000000	17.697764	-261.829470	0.000000	-0.000000	-1.762605	-17.436198	-53.549370	-21.499603	0.000000	-141.492263	0.000000	0.000000	0.000000	0.000000	-418.897520
870000 	57.886659	0.000000	18.483743	-267.085963	0.000000	-0.000000	-1.534815	-14.875294	-54.320105	-21.122352	0.000000	-169.145490	0.000000	0.000000	0.000000	0.000000	-451.713616
872000 	53.453624	0.000000	19.022820	-262.295551	0.000000	-0.000000	-1.207181	-14.817598	-54.158432	-22.643197	0.000000	-172.615694	0.000000	0.000000	0.000000	0.000000	-455.261209
874000 	59.557876	0.000000	13.602373	-248.678755	0.000000	-0.000000	-1.295381	-17.623188	-54.319326	-20.462924	0.000000	-130.007299	0.000000	0.000000	0.000000	0.000000	-399.226623
876000 	54.878206	0.000000	20.555522	-269.390316	0.000000	-0.000000	-1.627292	-15.278836	-54.232858	-23.081664	0.000000	-144.552124	0.000000	0.000000	0.000000	0.000000	-432.729363
878000 	48.498489	0.000000	14.645706	-269.989319	0.000000	-0.000000	-1.461302	-19.459146	-56.545226	-17.465111	0.000000	-124.112892	0.000000	0.000000	0.000000	0.000000	-425.888801
880000 	50.453393	0.000000	12.709495	-265.802856	0.000000	-0.000000	-3.043638	-17.904354	-55.374940	-22.047566	0.000000	-97.899938	0.000000	0.000000	0.000000	0.000000	-398.910404
882000 	54.624700	0.000000	16.745836	-263.010512	0.000000	-0.000000	-1.590043	-16.608238	-54.968098	-22.156429	0.000000	-96.182071	0.000000	0.000000	0.000000	0.000000	-383.144855
884000 	56.937451	0.000000	14.521343	-259.241285	0.000000	-0.000001	-1.561239	-15.973458	-55.456068	-21.070311	0.000000	-124.828740	0.000000	0.000000	0.000000	0.000000	-406.672308
886000 	61.498143	0.000000	16.899204	-268.388214	0.000000	-0.000000	-0.022360	-16.918555	-54.732463	-19.224851	0.000000	-124.868113	0.000000	0.000000	0.000000	0.000000	-405.757210
888000 	53.840789	0.000000	15.208926	-257.832076	0.000000	-0.000000	-1.984487	-18.157825	-54.778194	-22.403764	0.000000	-152.810784	0.000000	0.000000	0.000000	0.000000	-438.917414
890000 	55.650321	0.000000	23.101719	-264.444085	0.000000	-0.000014	-3.181529	-20.351951	-54.289082	-20.579793	0.000000	-145.953414	0.000000	0.000000	0.000000	0.000000	-430.047828
892000 	57.198527	0.000000	16.773930	-262.283619	0.000000	-0.000009	-2.317192	-17.523285	-54.292719	-18.683306	0.000000	-173.993780	0.000000	0.000000	0.000000	0.000000	-455.121453
894000 	59.646722	0.000000	17.032245	-267.311113	0.000000	-0.000064	-1.668716	-16.501531	-54.437878	-23.339339	0.000000	-181.209591	0.000000	0.000000	0.000000	0.000000	-467.789266
896000 	66.527676	0.000000	19.154774	-257.926750	0.000000	-0.000012	-1.183649	-15.118617	-52.694304	-22.869146	0.000000	-146.712065	0.000000	0.000000	0.000000	0.000000	-410.822093
898000 	55.501836	0.000000	17.658106	-261.551654	0.000000	-0.000000	-1.380616	-16.783083	-54.704972	-20.376729	0.000000	-160.037936	0.000000	0.000000	0.000000	0.000000	-441.675049
900000 	58.309640	0.000000	18.223611	-251.880265	0.000000	-0.000000	-2.260102	-18.263219	-54.355854	-19.274368	0.000000	-162.121019	0.000000	0.000000	0.000000	0.000000	-431.621574
902000 	55.343463	0.000000	20.670200	-262.760710	0.000000	-0.000000	-3.577942	-20.324398	-53.148587	-19.107987	0.000000	-143.111220	0.000000	0.000000	0.000000	0.000000	-426.017182
904000 	58.017996	0.000000	16.946117	-259.695000	0.000000	-0.000001	-1.687970	-18.601623	-54.099464	-20.792466	0.000000	-173.206494	0.000000	0.000000	0.000000	0.000000	-453.118905
906000 	55.215276	0.000000	19.069364	-258.503287	0.000000	-0.000000	-2.014860	-17.191024	-54.106110	-21.935902	0.000000	-179.015267	0.000000	0.000000	0.000000	0.000000	-458.481810
908000 	61.949369	0.000000	15.184121	-255.847996	0.000000	-0.000000	-2.309080	-16.541432	-54.352945	-19.670484	0.000000	-162.406793	0.000000	0.000000	0.000000	0.000000	-433.995239
910000 	55.346559	0.000000	18.407738	-272.108783	0.000000	-0.000000	-1.090121	-13.788379	-53.665509	-21.099048	0.000000	-152.265366	0.000000	0.000000	0.000000	0.000000	-440.262909
912000 	52.116180	0.000000	17.108581	-268.626185	0.000000	-0.000000	-2.194609	-13.367586	-53.547788	-18.954694	0.000000	-119.430527	0.000000	0.000000	0.000000	0.000000	-406.896629
914000 	65.844394	0.000000	16.288595	-260.839706	0.000000	-0.000000	-1.876720	-20.805969	-53.330518	-21.377975	0.000000	-150.362459	0.000000	0.000000	0.000000	0.000000	-426.460358
916000 	60.736675	0.000000	15.737606	-264.909873	0.000000	-0.000000	-2.854881	-19.887721	-54.273733	-21.372648	0.000000	-149.060338	0.000000	0.000000	0.000000	0.000000	-435.884914
918000 	58.652241	0.000000	19.083240	-255.048668	0.000000	-0.000000	-1.217904	-13.167824	-54.312492	-19.560576	0.000000	-144.268644	0.000000	0.000000	0.000000	0.000000	-409.840627
920000 	64.153828	0.000000	13.893830	-265.881188	0.000000	-0.000000	-1.881618	-19.636354	-51.527261	-20.239301	0.000000	-148.251345	0.000000	0.000000	0.000000	0.000000	-429.369410
922000 	52.867271	0.000000	13.738075	-261.186982	0.000000	-0.000000	-1.184914	-15.928483	-53.980892	-19.912888	0.000000	-169.212968	0.000000	0.000000	0.000000	0.000000	-454.801780
924000 	54.435022	0.000000	17.542567	-260.939246	0.000000	-0.000000	-1.774631	-13.374058	-54.590185	-20.538676	0.000000	-167.678576	0.000000	0.000000	0.000000	0.000000	-446.917783
926000 	66.423184	0.000000	16.358037	-253.314688	0.000000	-0.000000	-2.732492	-19.064297	-54.366391	-20.781111	0.000000	-133.358400	0.000000	0.000000	0.000000	0.000000	-400.836156
928000 	54.535971	0.000000	14.215952	-262.475237	0.000000	-0.000000	-1.522467	-17.950094	-52.861266	-21.327817	0.000000	-155.806142	0.000000	0.000000	0.000000	0.000000	-443.191098
930000 	61.289688	0.000000	27.923843	-251.445402	0.000000	-0.000000	-1.626091	-15.311039	-53.713247	-20.916640	0.000000	-137.597579	0.000000	0.000000	0.000000	0.000000	-391.396468
932000 	47.212284	0.000000	16.029651	-265.608445	0.000000	-0.000000	-1.955102	-17.093899	-53.512730	-20.585606	0.000000	-154.235362	0.000000	0.000000	0.000000	0.000000	-449.749208
934000 	47.631168	0.000000	15.347803	-259.184295	0.000000	-0.000000	-2.467307	-16.299159	-55.792096	-21.793458	0.000000	-121.297203	0.000000	0.000000	0.000000	0.000000	-413.854547
936000 	51.329114	0.000000	11.089805	-258.142922	0.000000	-0.000000	-2.424878	-19.620788	-54.040709	-19.447893	0.000000	-158.016924	0.000000	0.000000	0.000000	0.000000	-449.275195
938000 	59.549202	0.000000	18.191284	-257.878769	0.000000	-0.000000	-1.939436	-16.212356	-53.348009	-22.754667	0.000000	-160.800098	0.000000	0.000000	0.000000	0.000000	-435.192848
940000 	53.391917	0.000000	16.739295	-262.362112	0.000000	-0.000000	-1.937793	-18.403832	-54.404454	-21.372523	0.000000	-156.126942	0.000000	0.000000	0.000000	0.000000	-444.476444
942000 	55.758419	0.000000	15.072145	-261.548220	0.000000	-0.000000	-1.616328	-17.657386	-54.326617	-21.502727	0.000000	-137.065093	0.000000	0.000000	0.000000	0.000000	-422.885807
944000 	54.363747	0.000000	12.742336	-255.815877	0.000000	-0.000000	-1.386322	-17.804989	-55.995394	-18.107471	0.000000	-142.099886	0.000000	0.000000	0.000000	0.000000	-424.103854
946000 	52.957158	0.000000	15.480815	-260.025737	0.000000	-0.000000	-0.992644	-16.260558	-54.800996	-21.170342	0.000000	-169.620155	0.000000	0.000000	0.000000	0.000000	-454.432459
948000 	60.940039	0.000000	17.410768	-258.331371	0.000000	-0.000000	-0.821221	-18.693269	-54.944450	-20.058654	0.000000	-165.785788	0.000000	0.000000	0.000000	0.000000	-440.283945
950000 	55.531718	0.000000	12.900436	-267.835866	0.000000	-0.000000	-2.370648	-18.643159	-52.747022	-21.100198	0.000000	-154.689796	0.000000	0.000000	0.000000	0.000000	-448.954536
952000 	59.383481	0.000000	13.126070	-258.828142	0.000000	-0.000000	-2.003668	-18.363277	-53.028673	-20.818941	0.000000	-150.565219	0.000000	0.000000	0.000000	0.000000	-431.098369
954000 	59.768416	0.000000	14.098022	-267.073695	0.000000	-0.000000	-3.085076	-16.947443	-53.541974	-19.847361	0.000000	-158.245922	0.000000	0.000000	0.000000	0.000000	-444.875033
956000 	50.758050	0.000000	13.825892	-270.392478	0.000000	-0.000000	-2.912539	-18.967851	-54.039171	-21.756370	0.000000	-156.290053	0.000000	0.000000	0.000000	0.000000	-459.774520
958000 	53.641890	0.000000	17.821549	-263.084161	0.000000	-0.000000	-1.066945	-14.248284	-54.073004	-21.330619	0.000000	-169.427319	0.000000	0.000000	0.000000	0.000000	-451.766894
960000 	57.652232	0.000000	18.430369	-259.892232	0.000000	-0.000000	-1.275504	-15.544894	-54.567351	-21.447203	0.000000	-163.951156	0.000000	0.000000	0.000000	0.000000	-440.595739
962000 	53.236152	0.000000	14.496117	-258.451537	0.000000	-0.000000	-1.186860	-14.517049	-54.290339	-21.760808	0.000000	-161.279736	0.000000	0.000000	0.000000	0.000000	-443.754060
964000 	61.242924	0.000000	14.822481	-268.077696	0.000000	-0.000000	-1.646960	-16.562228	-53.243516	-21.515276	0.000000	-153.504132	0.000000	0.000000	0.000000	0.000000	-438.484401
966000 	58.968538	0.000000	13.062637	-263.361915	0.000000	-0.000000	-0.350490	-14.213789	-55.153467	-20.079734	0.000000	-159.524095	0.000000	0.000000	0.000000	0.000000	-440.652316
968000 	56.062377	0.000000	13.502520	-257.673363	0.000000	-0.000000	-1.003525	-17.222775	-53.184013	-21.056778	0.000000	-169.495886	0.000000	0.000000	0.000000	0.000000	-450.071443
970000 	56.160284	0.000000	17.206427	-260.959460	0.000000	-0.000000	-2.877819	-18.693196	-53.413092	-21.803599	0.000000	-170.063108	0.000000	0.000000	0.000000	0.000000	-454.443563
972000 	59.457460	0.000000	13.829163	-263.780530	0.000000	-0.000000	-2.732309	-17.358535	-54.093523	-19.439749	0.000000	-143.744604	0.000000	0.000000	0.000000	0.000000	-427.862626
974000 	62.054567	0.000000	19.081276	-268.296437	0.000000	-0.000000	-2.396797	-17.511550	-55.586231	-19.214993	0.000000	-136.816273	0.000000	0.000000	0.000000	0.000000	-418.686437
976000 	55.260489	0.000000	19.214113	-263.219708	0.000000	-0.000000	-1.693385	-19.829168	-53.790938	-18.762752	0.000000	-157.624690	0.000000	0.000000	0.000000	0.000000	-440.446039
978000 	59.178107	0.000000	14.212834	-263.844636	0.000000	-0.000000	-1.431503	-16.629193	-53.765682	-19.734583	0.000000	-157.655395	0.000000	0.000000	0.000000	0.000000	-439.670050
980000 	56.765831	0.000000	16.676902	-259.117292	0.000000	-0.000000	-2.390410	-16.715989	-54.400623	-20.673709	0.000000	-137.708224	0.000000	0.000000	0.000000	0.000000	-417.563514
982000 	58.165220	0.000000	18.905910	-248.302910	0.000000	-0.000000	-2.108552	-19.383365	-53.425796	-20.949843	0.000000	-153.133510	0.000000	0.000000	0.000000	0.000000	-420.232847
984000 	66.596949	0.000000	20.770660	-259.972618	0.000000	-0.000000	-2.259639	-16.905109	-53.466170	-19.068249	0.000000	-138.199866	0.000000	0.000000	0.000000	0.000000	-402.504044
986000 	57.431165	0.000000	13.792078	-269.484572	0.000000	-0.000000	-1.873690	-10.456648	-52.758237	-22.304633	0.000000	-153.952111	0.000000	0.000000	0.000000	0.000000	-439.606648
988000 	67.132064	0.000000	27.131146	-260.918668	0.000000	-0.000000	-1.763705	-19.301466	-54.772432	-20.455652	0.000000	-125.993777	0.000000	0.000000	0.000000	0.000000	-388.942490
990000 	53.250923	0.000000	18.069504	-258.952413	0.000000	-0.000000	-1.352023	-16.530359	-54.165565	-22.740840	0.000000	-157.074508	0.000000	0.000000	0.000000	0.000000	-439.495282
992000 	58.042179	0.000000	22.839823	-257.586305	0.000000	-0.000000	-2.287211	-22.361968	-55.153314	-20.264629	0.000000	-117.565943	0.000000	0.000000	0.000000	0.000000	-394.337367
994000 	64.290938	0.000000	23.965629	-260.144863	0.000000	-0.000000	-1.557016	-15.855313	-54.574074	-18.768155	0.000000	-155.638778	0.000000	0.000000	0.000000	0.000000	-418.281631
996000 	68.715163	0.000000	26.317961	-267.535690	0.000000	-0.000000	-1.193870	-19.131651	-53.416214	-21.590764	0.000000	-137.592987	0.000000	0.000000	0.000000	0.000000	-405.428052
998000 	66.087431	0.000000	16.374337	-273.155357	0.000000	-0.000000	-1.490021	-15.088762	-55.597195	-22.306348	0.000000	-109.824759	0.000000	0.000000	0.000000	0.000000	-395.000673
1000000 	55.233773	0.000000	18.799385	-246.094398	0.000000	-0.000000	-2.712258	-15.151770	-53.993964	-16.603078	0.000000	-127.493786	0.000000	0.000000	0.000000	0.000000	-388.016096
1002000 	49.074571	0.000000	19.986120	-259.551076	0.000000	-0.000000	-1.067027	-18.641387	-55.909895	-20.324095	0.000000	-136.161596	0.000000	0.000000	0.000000	0.000000	-422.594384
1004000 	64.053302	0.000000	19.459523	-256.258617	0.000000	-0.000000	-2.252140	-16.237753	-54.546454	-21.638901	0.000000	-128.242381	0.000000	0.000000	0.000000	0.000000	-395.663423
1006000 	62.288365	0.000000	14.786793	-265.868417	0.000000	-0.000000	-1.489990	-18.312587	-55.995548	-21.424558	0.000000	-98.996240	0.000000	0.000000	0.000000	0.000000	-385.012184
1008000 	62.504098	0.000000	18.856877	-253.308943	0.000000	-0.000000	-2.222033	-19.318243	-55.431361	-20.368481	0.000000	-114.503694	0.000000	0.000000	0.000000	0.000000	-383.791779
1010000 	70.048251	0.000000	16.878970	-258.689009	0.000000	-0.000000	-3.254936	-22.524600	-53.667946	-25.024223	0.000000	-110.977580	0.000000	0.000000	0.000000	0.000000	-387.211072
1012000 	62.726171	0.000000	13.903477	-264.177106	0.000000	-0.150937	-1.641850	-16.600075	-55.913179	-23.221649	0.000000	-105.974623	0.000000	0.000000	0.000000	0.000000	-391.049772
1014000 	51.798003	0.000000	11.603300	-269.090065	0.000000	-0.000000	-2.193576	-17.399215	-54.632583	-21.939823	0.000000	-129.052634	0.000000	0.000000	0.000000	0.000000	-430.906593
1016000 	51.612647	0.000000	14.615232	-271.528213	0.000000	-0.000000	-1.635736	-22.148126	-54.969927	-21.747657	0.000000	-110.200638	0.000000	0.000000	0.000000	0.000000	-416.002417
1018000 	72.230426	0.000000	15.471422	-259.257592	0.000000	-0.000000	-1.703963	-18.798926	-54.850118	-21.996566	0.000000	-89.168951	0.000000	0.000000	0.000000	0.000000	-358.074267
1020000 	54.566523	0.000000	16.379552	-264.711642	0.000000	-0.000000	-1.495409	-13.097396	-55.029322	-21.521624	0.000000	-102.905415	0.000000	0.000000	0.000000	0.000000	-387.814733
1022000 	67.886896	0.000000	18.538888	-261.983124	0.000000	-0.000000	-2.237640	-20.756760	-54.810378	-22.915585	0.000000	-110.296029	0.000000	0.000000	0.000000	0.000000	-386.573732
1024000 	67.594179	0.000000	16.456088	-257.635392	0.000000	-0.000000	-2.778823	-21.630170	-54.534279	-19.022320	0.000000	-97.069723	0.000000	0.000000	0.000000	0.000000	-368.620439
1026000 	64.724224	0.000000	22.778628	-263.128565	0.000000	-0.000001	-0.547989	-20.838803	-55.488181	-20.908870	0.000000	-109.189497	0.000000	0.000000	0.000000	0.000000	-382.599054
1028000 	66.751207	0.000000	14.526765	-264.348202	0.000000	-0.000000	-0.917899	-18.976462	-55.816277	-21.839353	0.000000	-79.680438	0.000000	0.000000	0.000000	0.000000	-360.300660
1030000 	58.792983	0.000000	22.014184	-270.119274	0.000000	-0.000000	-1.208852	-18.686992	-54.754217	-18.160231	0.000000	-85.119279	0.000000	0.000000	0.000000	0.000000	-367.241678
1032000 	56.547924	0.000000	17.527953	-259.933217	0.000000	-0.000000	-1.324464	-17.759543	-55.910243	-21.615877	0.000000	-91.950389	0.000000	0.000000	0.000000	0.000000	-374.417858
1034000 	65.489054	0.000000	17.686620	-253.528933	0.000000	-0.000000	-1.612888	-10.386592	-54.324176	-18.889524	0.000000	-129.465138	0.000000	0.000000	0.000000	0.000000	-385.031577
1036000 	65.902904	0.000000	15.920358	-263.246210	0.000000	-0.000000	-2.242277	-11.416148	-55.089652	-22.123652	0.000000	-121.087960	0.000000	0.000000	0.000000	0.000000	-393.382636
1038000 	59.890220	0.000000	22.925363	-263.828862	0.000000	-0.000000	-2.181924	-17.255923	-55.693105	-20.242349	0.000000	-102.263803	0.000000	0.000000	0.000000	0.000000	-378.650384
1040000 	56.679114	0.000000	18.878052	-251.331337	0.000000	-0.000000	-1.809887	-20.012732	-55.606962	-17.744204	0.000000	-87.735859	0.000000	0.000000	0.000000	0.000000	-358.683815
1042000 	77.963252	0.000000	20.438293	-259.120811	0.000000	-0.000000	-1.472628	-18.108181	-54.954587	-17.517492	0.000000	-88.785992	0.000000	0.000000	0.000000	0.000000	-341.558146
1044000 	72.971033	0.000000	13.340902	-265.691764	0.000000	-0.000000	-1.625018	-17.618558	-55.568156	-21.400622	0.000000	-126.886733	0.000000	0.000000	0.000000	0.000000	-402.478917
1046000 	64.289520	0.000000	17.127052	-265.409855	0.000000	-0.000000	-1.266961	-17.631915	-56.330047	-19.438796	0.000000	-110.077876	0.000000	0.000000	0.000000	0.000000	-388.738878
1048000 	63.736376	0.000000	17.573303	-263.444609	0.000000	-0.000000	-0.400003	-15.288348	-55.201815	-21.102637	0.000000	-107.340890	0.000000	0.000000	0.000000	0.000000	-381.468621
1050000 	60.112961	0.000000	12.375236	-257.763006	0.000000	-0.000000	-0.135043	-18.406588	-55.740014	-19.114996	0.000000	-96.992747	0.000000	0.000000	0.000000	0.000000	-375.664197
1052000 	63.736341	0.000000	19.854109	-268.512962	0.000000	-0.000000	-1.591296	-21.262534	-56.333518	-22.779114	0.000000	-106.889028	0.000000	0.000000	0.000000	0.000000	-393.778003
1054000 	63.415471	0.000000	17.035234	-257.230465	0.000000	-0.000000	-1.976849	-22.862725	-55.724175	-15.564612	0.000000	-85.837291	0.000000	0.000000	0.000000	0.000000	-358.745411
1056000 	73.283146	0.000000	17.408433	-270.213627	0.000000	-0.000000	-1.428324	-20.183833	-55.625143	-16.263812	0.000000	-98.473308	0.000000	0.000000	0.000000	0.000000	-371.496467
1058000 	54.376814	0.000000	23.446291	-268.540226	0.000000	-0.000000	-1.417522	-18.880987	-56.272314	-23.941644	0.000000	-80.687849	0.000000	0.000000	0.000000	0.000000	-371.917436
1060000 	72.894160	0.000000	20.187696	-266.413432	0.000000	-0.000000	-0.900390	-16.674881	-55.648188	-15.977420	0.000000	-69.466589	0.000000	0.000000	0.000000	0.000000	-331.999044
1062000 	57.142647	0.000000	14.601938	-265.136045	0.000000	-0.000000	-2.082502	-18.910537	-55.959936	-14.492556	0.000000	-72.479429	0.000000	0.000000	0.000000	0.000000	-357.316421
1064000 	72.746928	0.000000	20.722919	-269.407048	0.000000	-0.000000	-4.120143	-19.501694	-54.046420	-20.115546	0.000000	-69.589320	0.000000	0.000000	0.000000	0.000000	-343.310325
1066000 	64.952428	0.000000	17.379007	-264.145063	0.000000	-0.000001	-1.684550	-22.962848	-56.977294	-19.928574	0.000000	-66.622741	0.000000	0.000000	0.000000	0.000000	-349.989636
1068000 	82.376993	0.000000	22.332011	-262.771914	0.000000	-0.000000	-0.909057	-22.579212	-56.288107	-18.239610	0.000000	-60.839970	0.000000	0.000000	0.000000	0.000000	-316.918865
1070000 	64.442657	0.000000	17.425729	-261.582569	0.000000	-0.000000	-1.264833	-21.192256	-56.325975	-18.255756	0.000000	-79.457485	0.000000	0.000000	0.000000	0.000000	-356.210489
1072000 	67.228903	0.000000	20.181938	-261.533382	0.000000	-0.000000	-1.158299	-21.396252	-54.841807	-16.024395	0.000000	-83.349361	0.000000	0.000000	0.000000	0.000000	-350.892654
1074000 	65.476497	0.000000	14.502973	-267.466190	0.000000	-0.000000	-1.453194	-19.437364	-55.087473	-17.271754	0.000000	-94.909402	0.000000	0.000000	0.000000	0.000000	-375.645907
1076000 	62.509737	0.000000	12.526785	-268.154611	0.000000	-0.000000	-1.644921	-21.605240	-54.246658	-21.675938	0.000000	-84.855280	0.000000	0.000000	0.000000	0.000000	-377.146126
1078000 	68.757743	0.000000	12.989625	-262.840732	0.000000	-0.000000	-1.268604	-21.269888	-53.807244	-17.945591	0.000000	-88.330254	0.000000	0.000000	0.000000	0.000000	-363.714945
1080000 	60.099653	0.000000	19.626084	-260.546797	0.000000	-0.000000	-1.067978	-15.604194	-54.582093	-18.468591	0.000000	-99.278357	0.000000	0.000000	0.000000	0.000000	-369.822274
1082000 	66.091175	0.000000	21.955352	-253.513388	0.000000	0.000000	-0.000007	-7.452179	-55.133736	-13.170759	0.000000	-67.840456	0.000000	0.000000	0.000000	0.000000	-309.063998
1084000 	72.240375	0.000000	15.888077	-254.802821	0.000000	-0.000000	-1.725452	-13.149249	-55.399587	-16.414992	0.000000	-100.607610	0.000000	0.000000	0.000000	0.000000	-353.971256
1086000 	61.194725	0.000000	17.493088	-251.832790	0.000000	-0.000000	-1.738956	-17.428999	-54.918870	-21.071739	0.000000	-87.015902	0.000000	0.000000	0.000000	0.000000	-355.319443
1088000 	71.269736	0.000000	22.354909	-262.443345	0.000000	-0.008280	-1.708292	-19.992188	-56.055337	-15.648637	0.000000	-87.905878	0.000000	0.000000	0.000000	0.000000	-350.137313
1090000 	62.590802	0.000000	14.629718	-268.357068	0.000000	-0.000000	-1.768871	-14.915343	-55.303570	-24.285508	0.000000	-80.683436	0.000000	0.000000	0.000000	0.000000	-368.093277
1092000 	58.803438	0.000000	25.676719	-256.735103	0.000000	-0.000000	-0.529501	-23.042995	-56.662930	-14.303165	0.000000	-80.099010	0.000000	0.000000	0.000000	0.000000	-346.892547
1094000 	70.733064	0.000000	23.104967	-255.245165	0.000000	-0.000000	-1.280970	-20.773032	-53.639537	-18.036915	0.000000	-92.057117	0.000000	0.000000	0.000000	0.000000	-347.194703
1096000 	55.717108	0.000000	16.615090	-255.524556	0.000000	-0.000000	-1.200030	-16.468179	-54.332942	-16.814774	0.000000	-90.274554	0.000000	0.000000	0.000000	0.000000	-362.282835
1098000 	64.223943	0.000000	19.070343	-251.643224	0.000000	-0.000000	-1.894174	-16.992509	-54.570658	-17.861901	0.000000	-76.881202	0.000000	0.000000	0.000000	0.000000	-336.549382
1100000 	71.326591	0.000000	19.564031	-263.676613	0.000000	-0.000000	-2.197179	-15.071525	-55.409291	-20.580491	0.000000	-109.110363	0.000000	0.000000	0.000000	0.000000	-375.154840
1102000 	56.997450	0.000000	21.176079	-256.746739	0.000000	-0.000000	-1.172408	-13.844833	-53.924381	-20.360181	0.000000	-102.975018	0.000000	0.000000	0.000000	0.000000	-370.850031
1104000 	58.168137	0.000000	20.422482	-259.687208	0.000000	-0.000000	-2.239485	-15.262167	-54.857469	-14.919198	0.000000	-88.522288	0.000000	0.000000	0.000000	0.000000	-356.897195
1106000 	71.621540	0.000000	16.906967	-259.107666	0.000000	-0.000000	-1.989531	-15.818779	-53.639278	-21.137828	0.000000	-84.246406	0.000000	0.000000	0.000000	0.000000	-347.410982
1108000 	76.897031	0.000000	18.474403	-250.473537	0.000000	-0.000000	-1.006270	-18.971185	-55.132184	-18.043633	0.000000	-77.266049	0.000000	0.000000	0.000000	0.000000	-325.521425
1110000 	66.147486	0.000000	27.109694	-265.098433	0.000000	-0.000000	-1.114109	-15.596495	-54.889927	-19.049404	0.000000	-76.755649	0.000000	0.000000	0.000000	0.000000	-339.246837
1112000 	65.340924	0.000000	18.940655	-260.163422	0.000000	-0.000000	-1.957332	-23.509331	-53.117255	-18.392040	0.000000	-90.063604	0.000000	0.000000	0.000000	0.000000	-362.921405
1114000 	64.676893	0.000000	21.630099	-259.242214	0.000000	-0.000000	-1.552799	-23.182218	-55.567118	-20.500096	0.000000	-82.246116	0.000000	0.000000	0.000000	0.000000	-355.983569
1116000 	47.731138	0.000000	20.775091	-257.697658	0.000000	-0.000000	-2.376140	-19.774165	-53.542776	-21.970799	0.000000	-79.308804	0.000000	0.000000	0.000000	0.000000	-366.164114
1118000 	62.920334	0.000000	17.701607	-243.033418	0.000000	-0.063279	-1.226510	-20.289700	-54.666362	-17.897189	0.000000	-65.460514	0.000000	0.000000	0.000000	0.000000	-322.015031
1120000 	69.063862	0.000000	17.529360	-249.757753	0.000000	-0.000000	-0.982111	-19.514115	-53.655834	-14.581060	0.000000	-74.663015	0.000000	0.000000	0.000000	0.000000	-326.560665
1122000 	54.584109	0.000000	22.553941	-258.410661	0.000000	-0.000000	-2.291700	-21.332969	-51.986872	-20.532158	0.000000	-95.963342	0.000000	0.000000	0.000000	0.000000	-373.379652
1124000 	64.963228	0.000000	18.478237	-240.811576	0.000000	-0.000000	-0.707551	-10.818287	-53.660043	-17.478950	0.000000	-69.466982	0.000000	0.000000	0.000000	0.000000	-309.501923
1126000 	71.361829	0.000000	13.204962	-257.919678	0.000000	-0.000000	-1.036877	-19.304585	-54.109292	-14.737922	0.000000	-63.141496	0.000000	0.000000	0.000000	0.000000	-325.683059
1128000 	77.658613	0.000000	17.770825	-241.434925	0.000000	-0.000000	-1.230245	-22.118997	-53.999969	-17.767466	0.000000	-61.118782	0.000000	0.000000	0.000000	0.000000	-302.240945
1130000 	61.116863	0.000000	22.309666	-253.135103	0.000000	-0.000000	-1.972320	-17.311376	-55.357441	-21.248431	0.000000	-79.422867	0.000000	0.000000	0.000000	0.000000	-345.021008
1132000 	61.018180	0.000000	17.978681	-244.031823	0.000000	-0.000000	-1.278622	-18.218637	-54.921680	-16.169414	0.000000	-83.207479	0.000000	0.000000	0.000000	0.000000	-338.830793
1134000 	62.166573	0.000000	18.916741	-260.518229	0.000000	-0.000000	-1.629965	-21.808828	-54.143344	-17.162736	0.000000	-78.253951	0.000000	0.000000	0.000000	0.000000	-352.433739
1136000 	69.026139	0.000000	14.232515	-248.689009	0.000000	-0.000000	-1.410257	-22.721818	-55.983565	-15.870928	0.000000	-73.125790	0.000000	0.000000	0.000000	0.000000	-334.542714
1138000 	62.433437	0.000000	13.841331	-253.580739	0.000000	-0.020958	-0.484183	-16.240416	-55.447079	-16.017506	0.000000	-59.103689	0.000000	0.000000	0.000000	0.000000	-324.619802
1140000 	69.174496	0.000000	13.444393	-262.710669	0.000000	-0.000000	-1.868380	-14.874870	-54.319445	-18.903257	0.000000	-67.850165	0.000000	0.000000	0.000000	0.000000	-337.907897
